gene	category	row_splits
AT1G55020.TAIR10	train	train
AT1G55030.TAIR10	train	train
AT1G55040.TAIR10	train	train
AT1G55045.TAIR10	train	train
AT1G55050.TAIR10	train	train
AT1G55060.TAIR10	train	train
AT1G55070.TAIR10	test	test
AT1G55080.TAIR10	train	train
AT1G55090.TAIR10	train	train
AT1G55110.TAIR10	validation	validation
AT1G55120.TAIR10	train	test,train
AT1G55130.TAIR10	train	train
AT1G55140.TAIR10	train	train
AT1G55150.TAIR10	train	train
AT1G55152.TAIR10	validation	validation
AT1G55160.TAIR10	train	train
AT1G55170.TAIR10	train	train
AT1G55175.TAIR10	train	train
AT1G55180.TAIR10	train	train
AT1G55190.TAIR10	test	test
AT1G55200.TAIR10	train	train
AT1G55205.TAIR10	train	test,train
AT1G55207.TAIR10	train	train
AT1G55210.TAIR10	train	train
AT1G55220.TAIR10	train	train
AT1G55230.TAIR10	train	train
AT1G55240.TAIR10	train	train
AT1G55250.TAIR10	validation	test,validation
AT1G55260.TAIR10	train	train
AT1G55265.TAIR10	train	train
AT1G55270.TAIR10	test	test
AT1G55280.TAIR10	test	test
AT1G55290.TAIR10	train	train
AT1G55300.TAIR10	train	train
AT1G55310.TAIR10	train	train
AT1G55320.TAIR10	train	test,train
AT1G55325.TAIR10	train	test,train
AT1G55330.TAIR10	validation	validation
AT1G55340.TAIR10	train	train
AT1G55350.TAIR10	train	train
AT1G55360.TAIR10	train	train
AT1G55365.TAIR10	train	train
AT1G55370.TAIR10	test	test
AT1G55380.TAIR10	validation	validation
AT1G55390.TAIR10	train	train
AT1G55420.TAIR10	train	train
AT1G55430.TAIR10	train	train
AT1G55440.TAIR10	train	train
AT1G55450.TAIR10	train	test,train
AT1G55460.TAIR10	validation	validation
AT1G55475.TAIR10	test	test
AT1G55480.TAIR10	train	train
AT1G55490.TAIR10	train	train
AT1G55500.TAIR10	train	test,train
AT1G55510.TAIR10	validation	validation
AT1G55520.TAIR10	train	train
AT1G55530.TAIR10	train	train
AT1G55535.TAIR10	train	train
AT1G55540.TAIR10	train	train,validation
AT1G55546.TAIR10	train	train
AT1G55550.TAIR10	test	test
AT1G55560.TAIR10	train	train
AT1G55570.TAIR10	train	train
AT1G55580.TAIR10	validation	validation
AT1G55590.TAIR10	test	test
AT1G55600.TAIR10	train	train
AT1G55610.TAIR10	train	train
AT1G55615.TAIR10	train	train
AT1G55620.TAIR10	train	train
AT1G55630.TAIR10	train	train
AT1G55640.TAIR10	train	train
AT1G55650.TAIR10	validation	validation
AT1G55660.TAIR10	train	test,train
AT1G55670.TAIR10	validation	validation
AT1G55675.TAIR10	test	test
AT1G55680.TAIR10	test	test
AT1G55690.TAIR10	train	test,train
AT1G55700.TAIR10	train	train
AT1G55710.TAIR10	train	train
AT1G55720.TAIR10	test	test
AT1G55730.TAIR10	train	train
AT1G55740.TAIR10	test	test
AT1G55750.TAIR10	train	train
AT1G55760.TAIR10	train	train
AT1G55770.TAIR10	test	test
AT1G55790.TAIR10	train	train,validation
AT1G55800.TAIR10	train	train
AT1G55805.TAIR10	train	train
AT1G55810.TAIR10	train	train
AT1G55820.TAIR10	train	train
AT1G55830.TAIR10	train	train,validation
AT1G55840.TAIR10	train	train,validation
AT1G55850.TAIR10	train	train
AT1G55860.TAIR10	train	train,validation
AT1G55870.TAIR10	train	train
AT1G55880.TAIR10	train	train
AT1G55890.TAIR10	train	train
AT1G55900.TAIR10	train	train
AT1G55910.TAIR10	train	train
AT1G55915.TAIR10	train	train
AT1G55920.TAIR10	train	train
AT1G55928.TAIR10	train	train
AT1G55930.TAIR10	train	train
AT1G55940.TAIR10	train	train
AT1G55950.TAIR10	train	train
AT1G55960.TAIR10	train	train
AT1G55970.TAIR10	test	test
AT1G55980.TAIR10	train	train
AT1G55990.TAIR10	train	train
AT1G56000.TAIR10	train	train
AT1G56010.TAIR10	train	train
AT1G56020.TAIR10	test	test
AT1G56030.TAIR10	train	train
AT1G56040.TAIR10	test	test
AT1G56045.TAIR10	train	train
AT1G56050.TAIR10	train	train
AT1G56060.TAIR10	train	train
AT1G56070.TAIR10	test	test
AT1G56080.TAIR10	test	test
AT1G56085.TAIR10	train	train
AT1G56090.TAIR10	train	train
AT1G56100.TAIR10	train	train
AT1G56110.TAIR10	test	test
AT1G56120.TAIR10	train	train
AT1G56130.TAIR10	train	train
AT1G56140.TAIR10	train	train
AT1G56145.TAIR10	train	train
AT1G56150.TAIR10	train	train
AT1G56160.TAIR10	train	train
AT1G56170.TAIR10	train	test,train
AT1G56180.TAIR10	train	train
AT1G56190.TAIR10	train	train
AT1G56200.TAIR10	train	train,validation
AT1G56210.TAIR10	train	train
AT1G56220.TAIR10	train	test,train
AT1G56230.TAIR10	train	train
AT1G56233.TAIR10	train	train
AT1G56240.TAIR10	train	train
AT1G56250.TAIR10	train	train
AT1G56260.TAIR10	train	train
AT1G56270.TAIR10	validation	validation
AT1G56280.TAIR10	train	train
AT1G56290.TAIR10	train	train
AT1G56300.TAIR10	train	train
AT1G56310.TAIR10	train	train
AT1G56320.TAIR10	train	train
AT1G56330.TAIR10	train	train
AT1G56340.TAIR10	train	train
AT1G56345.TAIR10	test	test
AT1G56350.TAIR10	train	train
AT1G56360.TAIR10	validation	validation
AT1G56380.TAIR10	train	train
AT1G56385.TAIR10	validation	validation
AT1G56400.TAIR10	train	train,validation
AT1G56410.TAIR10	test	test
AT1G56415.TAIR10	train	train
AT1G56418.TAIR10	train	train
AT1G56420.TAIR10	test	test
AT1G56423.TAIR10	test	test
AT1G56430.TAIR10	train	train
AT1G56440.TAIR10	train	train
AT1G56450.TAIR10	train	train
AT1G56460.TAIR10	train	test,train
AT1G56500.TAIR10	validation	validation
AT1G56510.TAIR10	test	test
AT1G56520.TAIR10	validation	validation
AT1G56530.TAIR10	test	test
AT1G56540.TAIR10	train	train
AT1G56550.TAIR10	train	train
AT1G56553.TAIR10	test	test
AT1G56555.TAIR10	train	train
AT1G56560.TAIR10	train	train
AT1G56570.TAIR10	train	train
AT1G56580.TAIR10	train	train
AT1G56590.TAIR10	validation	validation
AT1G56600.TAIR10	train	train
AT1G56610.TAIR10	train	test,train
AT1G56620.TAIR10	train	train
AT1G56630.TAIR10	test	test
AT1G56650.TAIR10	train	train
AT1G56660.TAIR10	train	train
AT1G56670.TAIR10	train	train
AT1G56680.TAIR10	train	train
AT1G56690.TAIR10	train	train
AT1G56700.TAIR10	train	train
AT1G56710.TAIR10	train	train
AT1G56720.TAIR10	train	train,validation
AT1G57540.TAIR10	train	train
AT1G57550.TAIR10	train	train
AT1G57560.TAIR10	train	train
AT1G57565.TAIR10	train	train
AT1G57570.TAIR10	validation	validation
AT1G57580.TAIR10	train	train
AT1G57590.TAIR10	train	train
AT1G57600.TAIR10	train	train
AT1G57610.TAIR10	train	test,train
AT1G57613.TAIR10	train	train
AT1G57620.TAIR10	test	test
AT1G57630.TAIR10	train	train
AT1G57650.TAIR10	train	test,train
AT1G57660.TAIR10	train	train
AT1G57670.TAIR10	train	train
AT1G57680.TAIR10	train	train,validation
AT1G57690.TAIR10	train	train
AT1G57700.TAIR10	train	train
AT1G57720.TAIR10	train	train
AT1G57730.TAIR10	train	train
AT1G57750.TAIR10	validation	validation
AT1G57760.TAIR10	train	train
AT1G57765.TAIR10	train	train
AT1G57770.TAIR10	train	train
AT1G57775.TAIR10	train	train
AT1G57777.TAIR10	test	test
AT1G57780.TAIR10	validation	validation
AT1G57790.TAIR10	train	train
AT1G57800.TAIR10	train	train
AT1G57820.TAIR10	train	train
AT1G57830.TAIR10	train	train
AT1G57850.TAIR10	train	train
AT1G57860.TAIR10	test	test
AT1G57870.TAIR10	train	train
AT1G57906.TAIR10	train	train
AT1G57943.TAIR10	train	train
AT1G57980.TAIR10	train	train
AT1G57990.TAIR10	train	train
AT1G58007.TAIR10	train	train
AT1G58025.TAIR10	train	train
AT1G58030.TAIR10	train	train
AT1G58037.TAIR10	train	test,train
AT1G58050.TAIR10	test	test
AT1G58055.TAIR10	train	train
AT1G58060.TAIR10	train	train
AT1G58070.TAIR10	train	train
AT1G58080.TAIR10	train	train
AT1G58090.TAIR10	train	train
AT1G58100.TAIR10	train	test,train
AT1G58110.TAIR10	train	train,validation
AT1G58120.TAIR10	train	train
AT1G58122.TAIR10	train	train
AT1G58150.TAIR10	train	train
AT1G58160.TAIR10	train	train
AT1G58170.TAIR10	train	train
AT1G58180.TAIR10	train	train
AT1G58190.TAIR10	train	train,validation
AT1G58200.TAIR10	train	train,validation
AT1G58210.TAIR10	train	train
AT1G58220.TAIR10	test	test
AT1G58225.TAIR10	train	train,validation
AT1G58230.TAIR10	train	train
AT1G58235.TAIR10	train	train
AT1G58242.TAIR10	train	train
AT1G58245.TAIR10	train	train
AT1G58248.TAIR10	test	test
AT1G58250.TAIR10	train	test,train
AT1G58260.TAIR10	test	test
AT1G58265.TAIR10	train	train
AT1G58270.TAIR10	train	train
AT1G58280.TAIR10	train	test,train
AT1G58290.TAIR10	train	train
AT1G58300.TAIR10	train	train
AT1G58310.TAIR10	train	train
AT1G58320.TAIR10	train	train
AT1G58330.TAIR10	validation	validation
AT1G58340.TAIR10	train	train
AT1G58350.TAIR10	train	test,train
AT1G58360.TAIR10	train	train
AT1G58370.TAIR10	train	train
AT1G58380.TAIR10	train	train
AT1G58390.TAIR10	train	train
AT1G58400.TAIR10	train	train
AT1G58410.TAIR10	train	train
AT1G58420.TAIR10	train	train
AT1G58430.TAIR10	train	train
AT1G58440.TAIR10	train	train
AT1G58450.TAIR10	train	train
AT1G58460.TAIR10	validation	validation
AT1G58470.TAIR10	train	train
AT1G58520.TAIR10	validation	test,validation
AT1G58602.TAIR10	train	train
AT1G58643.TAIR10	validation	validation
AT1G58684.TAIR10	train	train
AT1G58725.TAIR10	test	test
AT1G58766.TAIR10	train	train
AT1G58807.TAIR10	train	test,train
AT1G58848.TAIR10	train	train,validation
AT1G58936.TAIR10	train	train
AT1G58983.TAIR10	validation	validation
AT1G59030.TAIR10	train	train
AT1G59077.TAIR10	test	test
AT1G59124.TAIR10	test	test
AT1G59171.TAIR10	train	train
AT1G59218.TAIR10	train	train
AT1G59312.TAIR10	train	train
AT1G59359.TAIR10	train	train
AT1G59406.TAIR10	train	train
AT1G59453.TAIR10	train	train
AT1G59500.TAIR10	train	train
AT1G59510.TAIR10	train	train
AT1G59520.TAIR10	train	train
AT1G59530.TAIR10	train	train
AT1G59535.TAIR10	train	train
AT1G59540.TAIR10	train	train
AT1G59550.TAIR10	train	train
AT1G59560.TAIR10	test	test
AT1G59580.TAIR10	train	train
AT1G59590.TAIR10	train	train
AT1G59600.TAIR10	train	train
AT1G59610.TAIR10	train	train
AT1G59620.TAIR10	train	train
AT1G59630.TAIR10	validation	validation
AT1G59640.TAIR10	train	train
AT1G59650.TAIR10	train	train
AT1G59660.TAIR10	train	train
AT1G59670.TAIR10	train	train
AT1G59675.TAIR10	train	train
AT1G59680.TAIR10	validation	validation
AT1G59690.TAIR10	train	train
AT1G59700.TAIR10	validation	validation
AT1G59710.TAIR10	validation	validation
AT1G59720.TAIR10	validation	validation
AT1G59722.TAIR10	train	train
AT1G59725.TAIR10	train	train
AT1G59730.TAIR10	train	train
AT1G59740.TAIR10	train	train
AT1G59750.TAIR10	train	train
AT1G59760.TAIR10	train	train
AT1G59780.TAIR10	train	train
AT1G59790.TAIR10	train	train
AT1G59800.TAIR10	validation	validation
AT1G59810.TAIR10	test	test
AT1G59820.TAIR10	train	train
AT1G59830.TAIR10	train	test,train
AT1G59833.TAIR10	test	test
AT1G59835.TAIR10	train	train
AT1G59840.TAIR10	train	train
AT1G59850.TAIR10	test	test
AT1G59860.TAIR10	train	train
AT1G59865.TAIR10	train	train
AT1G59870.TAIR10	train	train
AT1G59885.TAIR10	train	train
AT1G59890.TAIR10	train	train,validation
AT1G59900.TAIR10	train	train
AT1G59910.TAIR10	train	train
AT1G59920.TAIR10	train	train
AT1G59930.TAIR10	train	train
AT1G59940.TAIR10	train	train
AT1G59950.TAIR10	train	train
AT1G59960.TAIR10	train	train
AT1G59970.TAIR10	train	train
AT1G59980.TAIR10	train	train
AT1G59990.TAIR10	train	train
AT1G60000.TAIR10	train	train,validation
AT1G60010.TAIR10	train	train
AT1G60030.TAIR10	train	train
AT1G60040.TAIR10	train	train
AT1G60050.TAIR10	train	train
AT1G60060.TAIR10	train	train
AT1G60070.TAIR10	train	test,train
AT1G60080.TAIR10	train	train
AT1G60090.TAIR10	test	test
AT1G60095.TAIR10	train	train
AT1G60110.TAIR10	train	train
AT1G60130.TAIR10	train	train
AT1G60140.TAIR10	test	test
AT1G60160.TAIR10	train	train
AT1G60170.TAIR10	train	train
AT1G60190.TAIR10	train	train
AT1G60200.TAIR10	train	train
AT1G60220.TAIR10	validation	validation
AT1G60230.TAIR10	train	train
AT1G60240.TAIR10	test	test
AT1G60250.TAIR10	train	train
AT1G60260.TAIR10	train	train
AT1G60270.TAIR10	train	train
AT1G60280.TAIR10	train	train
AT1G60300.TAIR10	train	train
AT1G60320.TAIR10	train	train
AT1G60340.TAIR10	train	train
AT1G60350.TAIR10	train	train
AT1G60360.TAIR10	train	train
AT1G60370.TAIR10	train	train
AT1G60380.TAIR10	train	train
AT1G60390.TAIR10	train	train
AT1G60400.TAIR10	train	train
AT1G60410.TAIR10	validation	validation
AT1G60420.TAIR10	train	train
AT1G60430.TAIR10	train	test,train
AT1G60440.TAIR10	train	train
AT1G60450.TAIR10	train	train
AT1G60460.TAIR10	train	train,validation
AT1G60470.TAIR10	train	train
AT1G60490.TAIR10	train	train
AT1G60500.TAIR10	train	train
AT1G60530.TAIR10	train	train
AT1G60550.TAIR10	test	test
AT1G60570.TAIR10	train	train
AT1G60590.TAIR10	train	train
AT1G60600.TAIR10	test	test
AT1G60610.TAIR10	train	test,train
AT1G60620.TAIR10	train	train
AT1G60625.TAIR10	train	train
AT1G60630.TAIR10	test	test
AT1G60640.TAIR10	validation	test,validation
AT1G60650.TAIR10	train	train
AT1G60660.TAIR10	train	train
AT1G60670.TAIR10	train	train
AT1G60680.TAIR10	train	train
AT1G60690.TAIR10	train	train
AT1G60700.TAIR10	test	test
AT1G60710.TAIR10	test	test
AT1G60720.TAIR10	train	train
AT1G60730.TAIR10	train	test,train
AT1G60740.TAIR10	train	train
AT1G60750.TAIR10	train	train
AT1G60760.TAIR10	train	train
AT1G60770.TAIR10	validation	validation
AT1G60780.TAIR10	train	train
AT1G60783.TAIR10	test	test
AT1G60790.TAIR10	test	test
AT1G60800.TAIR10	train	train
AT1G60810.TAIR10	train	train
AT1G60815.TAIR10	test	test
AT1G60830.TAIR10	train	train
AT1G60850.TAIR10	train	test,train
AT1G60860.TAIR10	train	train
AT1G60870.TAIR10	test	test
AT1G60880.TAIR10	train	train
AT1G60890.TAIR10	train	train
AT1G60900.TAIR10	train	train
AT1G60913.TAIR10	train	train
AT1G60920.TAIR10	train	train
AT1G60940.TAIR10	train	test,train
AT1G60950.TAIR10	train	train
AT1G60960.TAIR10	test	test
AT1G60970.TAIR10	train	train
AT1G60980.TAIR10	train	train
AT1G60983.TAIR10	validation	validation
AT1G60985.TAIR10	train	train
AT1G60986.TAIR10	train	train
AT1G60987.TAIR10	train	train
AT1G60989.TAIR10	train	train
AT1G60990.TAIR10	train	train
AT1G60995.TAIR10	train	train
AT1G61000.TAIR10	train	train
AT1G61010.TAIR10	train	test,train
AT1G61030.TAIR10	train	train
AT1G61040.TAIR10	train	train
AT1G61050.TAIR10	validation	validation
AT1G61060.TAIR10	train	train
AT1G61065.TAIR10	train	train
AT1G61070.TAIR10	validation	validation
AT1G61080.TAIR10	train	train
AT1G61090.TAIR10	train	train
AT1G61093.TAIR10	train	train
AT1G61095.TAIR10	train	train
AT1G61097.TAIR10	train	train
AT1G61100.TAIR10	train	train
AT1G61105.TAIR10	test	test
AT1G61110.TAIR10	train	train
AT1G61120.TAIR10	train	train
AT1G61130.TAIR10	train	train
AT1G61140.TAIR10	train	train
AT1G61150.TAIR10	train	train,validation
AT1G61160.TAIR10	train	train
AT1G61165.TAIR10	train	train
AT1G61170.TAIR10	train	train
AT1G61180.TAIR10	train	test,train
AT1G61190.TAIR10	train	train
AT1G61200.TAIR10	train	train
AT1G61210.TAIR10	train	train
AT1G61215.TAIR10	train	train
AT1G61230.TAIR10	train	train
AT1G61240.TAIR10	train	train
AT1G61250.TAIR10	train	train
AT1G61255.TAIR10	train	train
AT1G61260.TAIR10	train	train
AT1G61270.TAIR10	test	test
AT1G61280.TAIR10	train	train
AT1G61290.TAIR10	train	train
AT1G61300.TAIR10	test	test
AT1G61310.TAIR10	validation	validation
AT1G61320.TAIR10	test	test
AT1G61330.TAIR10	validation	validation
AT1G61340.TAIR10	train	test,train
AT1G61350.TAIR10	train	train
AT1G61353.TAIR10	test	test
AT1G61360.TAIR10	train	test,train
AT1G61370.TAIR10	validation	validation
AT1G61380.TAIR10	train	train
AT1G61390.TAIR10	train	test,train
AT1G61400.TAIR10	train	train
AT1G61410.TAIR10	test	test
AT1G61415.TAIR10	train	train
AT1G61420.TAIR10	validation	validation
AT1G61430.TAIR10	train	train
AT1G61440.TAIR10	validation	validation
AT1G61450.TAIR10	train	train
AT1G61460.TAIR10	test	test
AT1G61470.TAIR10	train	train
AT1G61475.TAIR10	test	test
AT1G61480.TAIR10	train	train
AT1G61490.TAIR10	train	train
AT1G61500.TAIR10	test	test
AT1G61520.TAIR10	train	train
AT1G61540.TAIR10	train	train
AT1G61550.TAIR10	test	test
AT1G61560.TAIR10	train	train,validation
AT1G61563.TAIR10	train	train
AT1G61566.TAIR10	train	train
AT1G61570.TAIR10	train	train
AT1G61575.TAIR10	train	train
AT1G61580.TAIR10	test	test
AT1G61590.TAIR10	validation	validation
AT1G61600.TAIR10	train	train
AT1G61610.TAIR10	train	train
AT1G61620.TAIR10	train	train
AT1G61630.TAIR10	train	train
AT1G61640.TAIR10	train	train
AT1G61660.TAIR10	train	test,train
AT1G61667.TAIR10	train	train
AT1G61670.TAIR10	train	train
AT1G61680.TAIR10	train	train,validation
AT1G61688.TAIR10	test	test
AT1G61690.TAIR10	train	train
AT1G61700.TAIR10	train	train
AT1G61710.TAIR10	train	train
AT1G61720.TAIR10	train	train
AT1G61730.TAIR10	test	test
AT1G61740.TAIR10	train	train
AT1G61750.TAIR10	train	train
AT1G61760.TAIR10	test	test
AT1G61770.TAIR10	train	train
AT1G61780.TAIR10	train	train
AT1G61790.TAIR10	train	train
AT1G61795.TAIR10	test	test
AT1G61800.TAIR10	train	train
AT1G61810.TAIR10	train	train
AT1G61820.TAIR10	train	test,train
AT1G61840.TAIR10	train	train
AT1G61850.TAIR10	train	test,train
AT1G61860.TAIR10	train	train
AT1G61870.TAIR10	train	train
AT1G61890.TAIR10	train	train
AT1G61900.TAIR10	train	train
AT1G61920.TAIR10	train	train
AT1G61930.TAIR10	train	train
AT1G61940.TAIR10	train	train
AT1G61950.TAIR10	train	train
AT1G61960.TAIR10	train	train
AT1G61970.TAIR10	test	test
AT1G61980.TAIR10	train	train
AT1G61990.TAIR10	train	train
AT1G62000.TAIR10	test	test
AT1G62010.TAIR10	train	train
AT1G62020.TAIR10	train	train
AT1G62030.TAIR10	train	train
AT1G62040.TAIR10	train	train
AT1G62045.TAIR10	test	test
AT1G62050.TAIR10	train	train
AT1G62060.TAIR10	train	train
AT1G62070.TAIR10	train	train
AT1G62080.TAIR10	train	train
AT1G62085.TAIR10	validation	validation
AT1G62110.TAIR10	train	train
AT1G62120.TAIR10	train	train
AT1G62130.TAIR10	train	train
AT1G62150.TAIR10	validation	validation
AT1G62160.TAIR10	train	train
AT1G62170.TAIR10	train	test,train
AT1G62180.TAIR10	train	train
AT1G62181.TAIR10	train	train
AT1G62190.TAIR10	train	train
AT1G62200.TAIR10	train	train
AT1G62210.TAIR10	train	train
AT1G62220.TAIR10	train	train
AT1G62225.TAIR10	test	test
AT1G62240.TAIR10	train	train
AT1G62250.TAIR10	train	train
AT1G62260.TAIR10	train	train
AT1G62262.TAIR10	train	train
AT1G62270.TAIR10	train	train
AT1G62280.TAIR10	train	train
AT1G62290.TAIR10	train	train,validation
AT1G62300.TAIR10	validation	validation
AT1G62301.TAIR10	train	train
AT1G62305.TAIR10	train	train
AT1G62310.TAIR10	train	train
AT1G62320.TAIR10	train	train
AT1G62330.TAIR10	test	test
AT1G62333.TAIR10	train	train
AT1G62340.TAIR10	train	train
AT1G62350.TAIR10	train	train
AT1G62360.TAIR10	test	test
AT1G62370.TAIR10	test	test
AT1G62380.TAIR10	train	train
AT1G62390.TAIR10	train	train
AT1G62400.TAIR10	train	train
AT1G62410.TAIR10	train	train
AT1G62420.TAIR10	train	train
AT1G62421.TAIR10	train	train
AT1G62422.TAIR10	train	train
AT1G62430.TAIR10	train	train
AT1G62440.TAIR10	train	train
AT1G62450.TAIR10	train	train
AT1G62480.TAIR10	train	train
AT1G62490.TAIR10	train	train
AT1G62500.TAIR10	test	test
AT1G62510.TAIR10	train	train
AT1G62520.TAIR10	test	test
AT1G62530.TAIR10	train	train,validation
AT1G62540.TAIR10	train	train
AT1G62560.TAIR10	train	train
AT1G62570.TAIR10	train	train
AT1G62580.TAIR10	train	train
AT1G62590.TAIR10	train	train
AT1G62600.TAIR10	test	test
AT1G62610.TAIR10	train	test,train
AT1G62620.TAIR10	train	train
AT1G62630.TAIR10	train	train
AT1G62640.TAIR10	train	train
AT1G62660.TAIR10	test	test
AT1G62670.TAIR10	validation	validation
AT1G62680.TAIR10	test	test
AT1G62690.TAIR10	train	train
AT1G62700.TAIR10	train	train
AT1G62710.TAIR10	test	test
AT1G62720.TAIR10	test	test
AT1G62730.TAIR10	train	train
AT1G62740.TAIR10	train	train
AT1G62750.TAIR10	validation	validation
AT1G62760.TAIR10	validation	validation
AT1G62770.TAIR10	test	test
AT1G62780.TAIR10	train	train
AT1G62790.TAIR10	validation	test,validation
AT1G62800.TAIR10	train	train
AT1G62810.TAIR10	train	train
AT1G62820.TAIR10	train	train
AT1G62830.TAIR10	train	train
AT1G62840.TAIR10	train	train
AT1G62850.TAIR10	train	train
AT1G62863.TAIR10	train	train
AT1G62870.TAIR10	train	train
AT1G62880.TAIR10	train	train
AT1G62886.TAIR10	train	train
AT1G62900.TAIR10	train	train
AT1G62910.TAIR10	validation	validation
AT1G62914.TAIR10	train	train
AT1G62920.TAIR10	train	train
AT1G62930.TAIR10	validation	validation
AT1G62935.TAIR10	train	train
AT1G62940.TAIR10	train	train
AT1G62950.TAIR10	test	test
AT1G62960.TAIR10	train	train
AT1G62970.TAIR10	train	train
AT1G62975.TAIR10	train	train
AT1G62978.TAIR10	test	test
AT1G62980.TAIR10	train	train
AT1G62981.TAIR10	train	test,train
AT1G62990.TAIR10	train	train
AT1G63000.TAIR10	train	train
AT1G63010.TAIR10	train	train
AT1G63020.TAIR10	train	train
AT1G63030.TAIR10	train	train
AT1G63050.TAIR10	test	test
AT1G63055.TAIR10	train	train
AT1G63057.TAIR10	train	train
AT1G63060.TAIR10	train	train
AT1G63070.TAIR10	train	train
AT1G63080.TAIR10	train	train
AT1G63090.TAIR10	train	train
AT1G63100.TAIR10	test	test
AT1G63105.TAIR10	train	train
AT1G63110.TAIR10	train	train,validation
AT1G63120.TAIR10	train	train
AT1G63130.TAIR10	train	train
AT1G63140.TAIR10	train	test,train
AT1G63150.TAIR10	train	train
AT1G63160.TAIR10	validation	validation
AT1G63170.TAIR10	train	train
AT1G63180.TAIR10	train	train
AT1G63190.TAIR10	train	train
AT1G63200.TAIR10	test	test
AT1G63205.TAIR10	train	train
AT1G63206.TAIR10	test	test
AT1G63210.TAIR10	train	train
