locus	category	additions	additions_matching_TAIR10_alt
AT1G60000	train	0	0
AT1G60010	train	0	0
AT1G60030	train	0	0
AT1G60040	train	0	0
AT1G60050	train	0	0
AT1G60060	train	0	0
AT1G60070	train	0	0
AT1G60080	train	0	0
AT1G60090	test	0	0
AT1G60095	train	0	0
AT1G60110	train	0	0
AT1G60130	train	0	0
AT1G60140	test	0	0
AT1G60160	train	0	0
AT1G60170	train	0	0
AT1G60190	train	0	0
AT1G60200	train	0	0
AT1G60220	validation	0	0
AT1G60230	train	0	0
AT1G60240	test	0	0
AT1G60250	train	0	0
AT1G60260	train	0	0
AT1G60270	train	0	0
AT1G60280	train	0	0
AT1G60300	train	0	0
AT1G60320	train	0	0
AT1G60340	train	0	0
AT1G60350	train	0	0
AT1G60360	train	0	0
AT1G60370	train	0	0
AT1G60380	train	0	0
AT1G60390	train	0	0
AT1G60400	train	0	0
AT1G60410	validation	0	0
AT1G60420	train	0	0
AT1G60430	train	0	0
AT1G60440	train	0	0
AT1G60450	train	0	0
AT1G60460	train	0	0
AT1G60470	train	0	0
AT1G60490	train	0	0
AT1G60500	train	0	0
AT1G60530	train	0	0
AT1G60550	test	0	0
AT1G60560	not_in_db	0	0
AT1G60570	train	0	0
AT1G60590	train	0	0
AT1G60600	test	0	0
AT1G60610	train	0	0
AT1G60620	train	0	0
AT1G60625	train	0	0
AT1G60630	test	0	0
AT1G60640	validation	0	0
AT1G60650	train	0	0
AT1G60660	train	0	0
AT1G60670	train	0	0
AT1G60680	train	0	0
AT1G60690	train	0	0
AT1G60700	test	0	0
AT1G60710	test	0	0
AT1G60720	train	0	0
AT1G60730	train	1	0
AT1G60740	train	0	0
AT1G60750	train	0	0
AT1G60760	train	0	0
AT1G60770	validation	0	0
AT1G60780	train	0	0
AT1G60783	test	0	0
AT1G60790	test	0	0
AT1G60800	train	0	0
AT1G60810	train	0	0
AT1G60815	test	0	0
AT1G60830	train	0	0
AT1G60850	train	0	0
AT1G60860	train	0	0
AT1G60870	test	0	0
AT1G60880	train	0	0
AT1G60890	train	0	0
AT1G60900	train	0	0
AT1G60913	train	0	0
AT1G60920	train	0	0
AT1G60930	not_in_db	0	0
AT1G60940	train	0	0
AT1G60950	train	0	0
AT1G60960	test	0	0
AT1G60970	train	0	0
AT1G60980	train	0	0
AT1G60983	validation	0	0
AT1G60985	train	0	0
AT1G60986	train	0	0
AT1G60987	train	0	0
AT1G60989	train	0	0
AT1G60990	train	0	0
AT1G60995	train	0	0
AT1G61000	train	0	0
AT1G61010	train	0	0
AT1G61030	train	0	0
AT1G61040	train	0	0
AT1G61050	validation	0	0
AT1G61060	train	0	0
AT1G61065	train	0	0
AT1G61070	validation	0	0
AT1G61080	train	0	0
AT1G61090	train	0	0
AT1G61093	train	0	0
AT1G61095	train	0	0
AT1G61097	train	0	0
AT1G61100	train	1	0
AT1G61105	test	0	0
AT1G61110	train	0	0
AT1G61120	train	0	0
AT1G61130	train	0	0
AT1G61140	train	0	0
AT1G61150	train	0	0
AT1G61160	train	0	0
AT1G61165	train	0	0
AT1G61170	train	0	0
AT1G61180	train	0	0
AT1G61190	train	0	0
AT1G61200	train	0	0
AT1G61210	train	0	0
AT1G61215	train	0	0
AT1G61230	train	0	0
AT1G61240	train	0	0
AT1G61250	train	1	1
AT1G61255	train	0	0
AT1G61260	train	0	0
AT1G61270	test	0	0
AT1G61280	train	0	0
AT1G61290	train	0	0
AT1G61300	test	0	0
AT1G61310	validation	0	0
AT1G61320	test	0	0
AT1G61330	validation	0	0
AT1G61340	train	1	1
AT1G61350	train	0	0
AT1G61353	test	0	0
AT1G61360	train	0	0
AT1G61370	validation	0	0
AT1G61380	train	0	0
AT1G61390	train	0	0
AT1G61400	train	0	0
AT1G61410	test	0	0
AT1G61415	train	0	0
AT1G61420	validation	0	0
AT1G61430	train	0	0
AT1G61440	validation	0	0
AT1G61450	train	0	0
AT1G61460	test	0	0
AT1G61470	train	0	0
AT1G61475	test	0	0
AT1G61480	train	0	0
AT1G61490	train	0	0
AT1G61500	test	0	0
AT1G61520	train	0	0
AT1G61540	train	0	0
AT1G61550	test	0	0
AT1G61560	train	0	0
AT1G61563	train	0	0
AT1G61566	train	0	0
AT1G61570	train	0	0
AT1G61575	train	0	0
AT1G61580	test	0	0
AT1G61590	validation	0	0
AT1G61600	train	0	0
AT1G61610	train	0	0
AT1G61620	train	0	0
AT1G61630	train	0	0
AT1G61640	train	0	0
AT1G61660	train	2	1
AT1G61667	train	0	0
AT1G61670	train	0	0
AT1G61680	train	0	0
AT1G61688	test	0	0
AT1G61690	train	0	0
AT1G61700	train	0	0
AT1G61710	train	0	0
AT1G61720	train	0	0
AT1G61730	test	0	0
AT1G61740	train	0	0
AT1G61750	train	0	0
AT1G61760	test	0	0
AT1G61770	train	0	0
AT1G61780	train	0	0
AT1G61790	train	0	0
AT1G61795	test	0	0
AT1G61800	train	0	0
AT1G61810	train	0	0
AT1G61820	train	0	0
AT1G61840	train	0	0
AT1G61850	train	0	0
AT1G61860	train	0	0
AT1G61870	train	0	0
AT1G61890	train	0	0
AT1G61900	train	0	0
AT1G61920	train	0	0
AT1G61930	train	0	0
AT1G61940	train	0	0
AT1G61950	train	0	0
AT1G61960	train	0	0
AT1G61970	test	0	0
AT1G61980	train	0	0
AT1G61990	train	0	0
AT1G62000	test	0	0
AT1G62010	train	0	0
AT1G62020	train	0	0
AT1G62030	train	0	0
AT1G62040	train	0	0
AT1G62045	test	0	0
AT1G62050	train	0	0
AT1G62060	train	0	0
AT1G62070	train	0	0
AT1G62080	train	0	0
AT1G62085	validation	0	0
AT1G62110	train	0	0
AT1G62120	train	0	0
AT1G62130	train	0	0
AT1G62150	validation	0	0
AT1G62160	train	0	0
AT1G62170	train	0	0
AT1G62180	train	1	0
AT1G62181	train	0	0
AT1G62190	train	0	0
AT1G62200	train	0	0
AT1G62210	train	0	0
AT1G62220	train	0	0
AT1G62225	test	0	0
AT1G62240	train	0	0
AT1G62250	train	0	0
AT1G62260	train	0	0
AT1G62262	train	0	0
AT1G62270	train	0	0
AT1G62280	train	0	0
AT1G62290	train	0	0
AT1G62300	validation	0	0
AT1G62301	train	0	0
AT1G62305	train	0	0
AT1G62310	train	0	0
AT1G62320	train	0	0
AT1G62330	test	0	0
AT1G62333	train	0	0
AT1G62340	train	0	0
AT1G62350	train	0	0
AT1G62360	test	0	0
AT1G62370	test	0	0
AT1G62380	train	0	0
AT1G62390	train	0	0
AT1G62400	train	0	0
AT1G62410	train	0	0
AT1G62420	train	0	0
AT1G62421	train	0	0
AT1G62422	train	0	0
AT1G62430	train	0	0
AT1G62440	train	0	0
AT1G62450	train	0	0
AT1G62480	train	0	0
AT1G62490	train	0	0
AT1G62500	test	0	0
AT1G62510	train	0	0
AT1G62520	test	0	0
AT1G62530	train	0	0
AT1G62540	train	0	0
AT1G62560	train	0	0
AT1G62570	train	0	0
AT1G62580	train	0	0
AT1G62590	train	0	0
AT1G62600	test	0	0
AT1G62610	train	0	0
AT1G62620	train	0	0
AT1G62630	train	0	0
AT1G62640	train	0	0
AT1G62660	test	0	0
AT1G62670	validation	0	0
AT1G62680	test	0	0
AT1G62690	train	0	0
AT1G62700	train	0	0
AT1G62710	test	0	0
AT1G62720	test	0	0
AT1G62730	train	0	0
AT1G62740	train	0	0
AT1G62750	validation	0	0
AT1G62760	validation	0	0
AT1G62770	test	0	0
AT1G62780	train	0	0
AT1G62790	validation	0	0
AT1G62800	train	0	0
AT1G62810	train	0	0
AT1G62820	train	0	0
AT1G62830	train	0	0
AT1G62840	train	0	0
AT1G62850	train	1	0
AT1G62863	train	0	0
AT1G62870	train	0	0
AT1G62880	train	0	0
AT1G62886	train	0	0
AT1G62900	train	0	0
AT1G62910	validation	0	0
AT1G62914	train	0	0
AT1G62920	train	0	0
AT1G62930	validation	0	0
AT1G62935	train	0	0
AT1G62940	train	0	0
AT1G62950	test	0	0
AT1G62960	train	0	0
AT1G62970	train	0	0
AT1G62975	train	0	0
AT1G62978	test	0	0
AT1G62980	train	0	0
AT1G62981	train	0	0
AT1G62990	train	0	0
AT1G63000	train	0	0
AT1G63010	train	0	0
AT1G63020	train	0	0
AT1G63030	train	0	0
AT1G63050	test	0	0
AT1G63055	train	0	0
AT1G63057	train	0	0
AT1G63060	train	0	0
AT1G63070	train	0	0
AT1G63080	train	0	0
AT1G63090	train	0	0
AT1G63100	test	0	0
AT1G63105	train	0	0
AT1G63110	train	0	0
AT1G63120	train	0	0
AT1G63130	train	0	0
AT1G63140	train	1	0
AT1G63150	train	0	0
AT1G63160	validation	0	0
AT1G63170	train	0	0
AT1G63180	train	0	0
AT1G63190	train	0	0
AT1G63200	test	0	0
AT1G63205	train	0	0
AT1G63206	test	0	0
AT1G63210	train	0	0
AT1G63220	train	0	0
AT1G63230	train	0	0
AT1G63240	train	0	0
AT1G63245	train	0	0
AT1G63250	train	0	0
AT1G63260	train	1	0
AT1G63270	train	0	0
AT1G63280	train	0	0
AT1G63290	train	0	0
AT1G63295	train	0	0
AT1G63300	train	0	0
AT1G63310	train	0	0
AT1G63320	train	0	0
AT1G63330	train	0	0
AT1G63340	test	0	0
AT1G63350	train	0	0
AT1G63360	train	0	0
AT1G63370	train	0	0
AT1G63380	train	0	0
AT1G63390	test	0	0
AT1G63400	train	0	0
AT1G63410	train	0	0
AT1G63420	train	0	0
AT1G63430	train	0	0
AT1G63440	train	0	0
AT1G63450	validation	0	0
AT1G63460	test	0	0
AT1G63470	train	0	0
AT1G63480	train	0	0
AT1G63490	train	0	0
AT1G63500	train	0	0
AT1G63520	train	0	0
AT1G63522	train	0	0
AT1G63530	test	0	0
AT1G63535	train	0	0
AT1G63540	train	0	0
AT1G63550	test	0	0
AT1G63560	train	0	0
AT1G63570	train	0	0
AT1G63580	test	0	0
AT1G63590	validation	0	0
AT1G63600	train	0	0
AT1G63610	train	1	0
AT1G63630	train	0	0
AT1G63640	train	0	0
AT1G63650	test	0	0
AT1G63660	train	1	0
AT1G63670	train	0	0
AT1G63680	train	0	0
AT1G63690	train	0	0
AT1G63700	test	0	0
AT1G63710	train	0	0
AT1G63720	train	0	0
AT1G63730	train	0	0
AT1G63740	test	0	0
AT1G63750	train	0	0
AT1G63770	train	0	0
AT1G63780	test	0	0
AT1G63800	train	0	0
AT1G63810	train	0	0
AT1G63820	train	0	0
AT1G63830	train	0	0
AT1G63840	train	0	0
AT1G63850	train	0	0
AT1G63855	train	0	0
AT1G63860	train	0	0
AT1G63870	validation	0	0
AT1G63880	validation	0	0
AT1G63900	train	0	0
AT1G63910	test	0	0
AT1G63930	train	0	0
AT1G63940	train	0	0
AT1G63950	validation	0	0
AT1G63960	test	0	0
AT1G63970	test	1	1
AT1G63980	train	0	0
AT1G63990	validation	0	0
AT1G64000	train	0	0
AT1G64010	test	0	0
AT1G64020	train	0	0
AT1G64030	train	0	0
AT1G64040	validation	0	0
AT1G64050	train	0	0
AT1G64060	test	0	0
AT1G64065	train	0	0
AT1G64070	test	0	0
AT1G64080	train	0	0
AT1G64090	train	0	0
AT1G64100	train	1	0
AT1G64105	train	0	0
AT1G64107	validation	0	0
AT1G64110	train	0	0
AT1G64130	train	0	0
AT1G64140	train	0	0
AT1G64142	test	0	0
AT1G64150	train	0	0
AT1G64160	test	0	0
AT1G64170	train	0	0
AT1G64180	train	0	0
AT1G64185	train	0	0
AT1G64190	test	0	0
AT1G64195	train	0	0
AT1G64200	train	0	0
AT1G64210	train	0	0
AT1G64220	train	0	0
AT1G64230	train	0	0
AT1G64235	train	0	0
AT1G64255	train	0	0
AT1G64260	train	0	0
AT1G64280	train	0	0
AT1G64290	train	0	0
AT1G64295	train	0	0
AT1G64300	train	0	0
AT1G64310	train	0	0
AT1G64320	train	0	0
AT1G64330	train	0	0
AT1G64340	train	0	0
AT1G64350	train	0	0
AT1G64355	train	0	0
AT1G64360	train	0	0
AT1G64370	train	0	0
AT1G64380	validation	0	0
AT1G64385	train	0	0
AT1G64390	train	0	0
AT1G64400	train	0	0
AT1G64405	train	0	0
AT1G64430	train	1	0
AT1G64440	train	0	0
AT1G64450	train	0	0
AT1G64460	train	0	0
AT1G64470	test	0	0
AT1G64480	train	0	0
AT1G64490	train	0	0
AT1G64500	train	0	0
AT1G64510	train	0	0
AT1G64520	train	0	0
AT1G64530	train	0	0
AT1G64540	train	0	0
AT1G64550	train	0	0
AT1G64561	train	0	0
AT1G64570	test	0	0
AT1G64580	test	0	0
AT1G64583	validation	0	0
AT1G64585	train	0	0
AT1G64590	train	0	0
AT1G64600	train	0	0
AT1G64610	train	0	0
AT1G64620	train	0	0
AT1G64625	train	1	0
AT1G64628	train	0	0
AT1G64630	test	0	0
AT1G64640	test	0	0
AT1G64650	train	0	0
AT1G64660	train	0	0
AT1G64670	train	0	0
AT1G64680	train	0	0
AT1G64690	train	0	0
AT1G64700	test	0	0
AT1G64710	train	0	0
AT1G64720	train	0	0
AT1G64740	train	0	0
AT1G64750	train	0	0
AT1G64760	train	0	0
AT1G64770	train	0	0
AT1G64780	train	0	0
AT1G64790	train	0	0
AT1G64800	test	0	0
AT1G64810	train	0	0
AT1G64820	train	0	0
AT1G64830	validation	0	0
AT1G64840	validation	0	0
AT1G64850	train	0	0
AT1G64860	train	0	0
AT1G64870	train	0	0
AT1G64880	test	0	0
AT1G64890	test	0	0
AT1G64900	train	0	0
AT1G64910	validation	0	0
AT1G64920	train	0	0
AT1G64930	train	0	0
AT1G64940	train	0	0
AT1G64950	train	0	0
AT1G64960	test	0	0
AT1G64970	train	0	0
AT1G64980	train	0	0
AT1G64990	train	0	0
AT1G65000	train	0	0
AT1G65010	test	0	0
AT1G65020	train	0	0
AT1G65030	train	0	0
AT1G65032	train	0	0
AT1G65040	train	1	0
AT1G65050	test	0	0
AT1G65060	train	0	0
AT1G65070	train	0	0
AT1G65080	test	0	0
AT1G65090	train	1	0
AT1G65110	train	0	0
AT1G65113	train	0	0
AT1G65120	train	0	0
AT1G65130	train	0	0
AT1G65140	train	0	0
AT1G65150	train	0	0
AT1G65160	train	0	0
AT1G65170	train	0	0
AT1G65180	train	0	0
AT1G65190	test	0	0
AT1G65200	train	0	0
AT1G65210	test	0	0
AT1G65220	train	0	0
AT1G65230	train	0	0
AT1G65240	train	0	0
AT1G65250	train	0	0
AT1G65260	train	0	0
AT1G65270	train	0	0
AT1G65280	validation	0	0
AT1G65290	validation	0	0
AT1G65295	validation	0	0
AT1G65300	train	0	0
AT1G65310	train	0	0
AT1G65320	test	0	0
AT1G65330	train	0	0
AT1G65340	train	0	0
AT1G65342	test	0	0
AT1G65346	train	0	0
AT1G65350	train	0	0
AT1G65352	train	0	0
AT1G65360	validation	0	0
AT1G65370	train	0	0
AT1G65380	train	0	0
AT1G65390	train	0	0
AT1G65410	train	0	0
AT1G65420	test	0	0
AT1G65430	train	0	0
AT1G65440	train	0	0
AT1G65450	train	1	0
AT1G65470	train	0	0
AT1G65480	train	0	0
AT1G65481	train	0	0
AT1G65483	train	0	0
AT1G65484	train	0	0
AT1G65486	train	0	0
AT1G65490	train	0	0
AT1G65500	train	0	0
AT1G65510	train	0	0
AT1G65520	train	0	0
AT1G65540	train	0	0
AT1G65541	train	0	0
AT1G65550	train	0	0
AT1G65560	train	0	0
AT1G65570	test	0	0
AT1G65580	train	0	0
AT1G65590	train	0	0
AT1G65610	validation	0	0
AT1G65620	train	0	0
AT1G65630	test	0	0
AT1G65640	train	0	0
AT1G65650	validation	0	0
AT1G65660	train	0	0
AT1G65670	train	0	0
AT1G65680	train	0	0
AT1G65681	train	0	0
AT1G65690	train	0	0
AT1G65700	train	0	0
AT1G65710	train	0	0
AT1G65720	train	0	0
AT1G65730	train	0	0
AT1G65740	validation	0	0
AT1G65760	train	0	0
AT1G65770	train	0	0
AT1G65780	train	0	0
AT1G65790	train	0	0
AT1G65800	train	0	0
AT1G65810	validation	0	0
AT1G65820	train	0	0
AT1G65840	test	0	0
AT1G65845	train	0	0
AT1G65850	train	0	0
AT1G65860	train	0	0
AT1G65870	train	0	0
AT1G65880	train	0	0
AT1G65890	train	0	0
AT1G65900	train	0	0
AT1G65907	train	0	0
AT1G65910	train	0	0
AT1G65920	train	0	0
AT1G65930	train	0	0
AT1G65950	train	0	0
AT1G65960	train	0	0
AT1G65970	train	0	0
AT1G65980	train	0	0
AT1G65985	train	0	0
AT1G65990	train	0	0
AT1G66000	train	0	0
AT1G66020	train	0	0
AT1G66030	test	0	0
AT1G66040	train	0	0
AT1G66045	train	0	0
AT1G66050	train	0	0
AT1G66060	train	0	0
AT1G66070	train	0	0
AT1G66080	train	0	0
AT1G66090	test	0	0
AT1G66100	train	0	0
AT1G66110	train	0	0
AT1G66120	train	0	0
AT1G66130	train	0	0
AT1G66140	train	0	0
AT1G66145	train	0	0
AT1G66150	train	0	0
AT1G66160	train	0	0
AT1G66170	train	0	0
AT1G66180	train	0	0
AT1G66190	test	0	0
AT1G66200	train	1	0
AT1G66210	train	0	0
AT1G66220	test	0	0
AT1G66230	validation	0	0
AT1G66235	train	0	0
AT1G66240	train	0	0
AT1G66245	validation	0	0
AT1G66250	train	0	0
AT1G66260	train	0	0
AT1G66270	train	0	0
AT1G66280	validation	0	0
AT1G66290	validation	0	0
AT1G66300	train	0	0
AT1G66310	test	0	0
AT1G66320	train	0	0
AT1G66330	train	0	0
AT1G66340	train	0	0
AT1G66345	validation	0	0
AT1G66350	train	0	0
AT1G66360	test	0	0
AT1G66370	train	0	0
AT1G66380	train	0	0
AT1G66390	train	0	0
AT1G66400	train	0	0
AT1G66410	train	1	0
AT1G66420	train	0	0
AT1G66430	train	0	0
AT1G66440	train	0	0
AT1G66450	train	0	0
AT1G66460	train	0	0
AT1G66470	train	0	0
AT1G66475	train	0	0
AT1G66480	train	0	0
AT1G66490	train	0	0
AT1G66500	train	0	0
AT1G66510	train	0	0
AT1G66520	train	0	0
AT1G66530	test	0	0
AT1G66540	train	1	0
AT1G66550	train	0	0
AT1G66553	train	0	0
AT1G66560	train	0	0
AT1G66570	train	0	0
AT1G66580	test	0	0
AT1G66590	test	0	0
AT1G66600	train	0	0
AT1G66610	train	0	0
AT1G66620	train	0	0
AT1G66630	train	0	0
AT1G66640	train	0	0
AT1G66650	train	0	0
AT1G66660	train	0	0
AT1G66670	train	0	0
AT1G66680	train	0	0
AT1G66690	train	0	0
AT1G66700	test	0	0
AT1G66720	train	0	0
AT1G66730	train	0	0
AT1G66740	test	0	0
AT1G66750	train	0	0
AT1G66760	train	1	0
AT1G66770	train	0	0
AT1G66780	train	0	0
AT1G66790	train	0	0
AT1G66800	train	0	0
AT1G66810	test	0	0
AT1G66820	train	0	0
AT1G66830	train	0	0
AT1G66840	train	0	0
AT1G66850	train	0	0
AT1G66852	train	0	0
AT1G66855	train	0	0
AT1G66860	test	0	0
AT1G66870	validation	0	0
AT1G66880	test	0	0
AT1G66890	train	0	0
AT1G66900	train	0	0
AT1G66910	train	0	0
AT1G66920	train	0	0
AT1G66930	train	0	0
AT1G66940	train	0	0
AT1G66950	train	0	0
AT1G66960	train	0	0
AT1G66970	test	0	0
AT1G66980	test	0	0
AT1G67000	train	0	0
AT1G67020	train	0	0
AT1G67025	train	0	0
AT1G67030	train	0	0
AT1G67035	test	0	0
AT1G67040	train	0	0
AT1G67050	train	0	0
AT1G67060	train	0	0
AT1G67070	train	0	0
AT1G67080	train	0	0
AT1G67090	train	0	0
AT1G67100	train	0	0
AT1G67110	train	0	0
AT1G67120	test	1	0
AT1G67130	test	0	0
AT1G67140	test	0	0
AT1G67148	train	0	0
AT1G67150	train	0	0
AT1G67160	train	0	0
AT1G67170	train	0	0
AT1G67180	test	0	0
AT1G67190	validation	0	0
AT1G67210	train	0	0
AT1G67220	train	0	0
AT1G67230	train	0	0
AT1G67250	train	0	0
AT1G67260	train	0	0
AT1G67265	train	0	0
AT1G67270	validation	0	0
AT1G67280	train	0	0
AT1G67290	train	0	0
AT1G67300	train	0	0
AT1G67310	train	0	0
AT1G67320	train	0	0
AT1G67325	train	0	0
AT1G67330	test	0	0
AT1G67340	train	0	0
AT1G67350	train	0	0
AT1G67360	train	0	0
AT1G67370	train	0	0
AT1G67390	train	0	0
AT1G67400	train	0	0
AT1G67410	validation	0	0
AT1G67420	test	0	0
AT1G67430	train	0	0
AT1G67440	train	0	0
AT1G67450	test	0	0
AT1G67455	train	0	0
AT1G67460	train	0	0
AT1G67470	train	0	0
AT1G67480	train	0	0
AT1G67490	train	1	0
AT1G67500	train	0	0
AT1G67510	train	0	0
AT1G67520	test	0	0
AT1G67530	train	0	0
AT1G67540	train	0	0
AT1G67550	test	0	0
AT1G67560	train	0	0
AT1G67570	validation	0	0
AT1G67580	train	0	0
AT1G67590	train	0	0
AT1G67600	train	0	0
AT1G67620	train	0	0
AT1G67623	train	0	0
AT1G67630	train	0	0
AT1G67635	train	0	0
AT1G67640	train	0	0
AT1G67650	train	0	0
AT1G67660	train	0	0
AT1G67670	train	0	0
AT1G67680	validation	0	0
AT1G67690	train	0	0
AT1G67700	train	1	0
AT1G67710	train	0	0
AT1G67720	train	0	0
AT1G67730	train	0	0
AT1G67740	train	0	0
AT1G67750	train	0	0
AT1G67760	train	0	0
AT1G67770	train	0	0
AT1G67775	validation	0	0
AT1G67780	train	0	0
AT1G67785	train	0	0
AT1G67790	train	0	0
AT1G67800	train	1	1
AT1G67810	train	0	0
AT1G67820	train	0	0
AT1G67830	train	0	0
AT1G67840	train	0	0
AT1G67850	train	0	0
AT1G67855	validation	0	0
AT1G67856	train	0	0
AT1G67860	train	0	0
AT1G67865	train	0	0
AT1G67870	validation	0	0
AT1G67875	train	0	0
AT1G67880	train	0	0
AT1G67890	train	1	0
AT1G67900	train	0	0
AT1G67910	train	0	0
AT1G67920	train	0	0
AT1G67930	train	0	0
AT1G67940	train	0	0
AT1G67950	test	1	1
AT1G67960	train	0	0
AT1G67970	train	0	0
AT1G67980	train	1	1
AT1G67990	test	0	0
AT1G68000	train	0	0
AT1G68010	train	0	0
AT1G68020	train	0	0
AT1G68030	train	0	0
AT1G68040	train	0	0
AT1G68050	train	0	0
AT1G68060	train	0	0
AT1G68070	validation	0	0
AT1G68080	train	0	0
AT1G68090	train	0	0
AT1G68100	train	0	0
AT1G68110	test	0	0
AT1G68120	train	0	0
AT1G68130	train	0	0
AT1G68140	train	0	0
AT1G68150	train	0	0
AT1G68160	train	0	0
AT1G68170	train	0	0
AT1G68180	test	0	0
AT1G68185	train	0	0
AT1G68190	test	0	0
AT1G68200	train	0	0
AT1G68210	train	0	0
AT1G68220	train	0	0
AT1G68230	train	0	0
AT1G68238	train	0	0
AT1G68240	train	0	0
AT1G68250	train	0	0
AT1G68260	test	0	0
AT1G68270	test	0	0
AT1G68280	test	0	0
AT1G68290	train	0	0
AT1G68300	validation	0	0
AT1G68310	train	0	0
AT1G68320	train	0	0
AT1G68330	train	0	0
AT1G68340	train	0	0
AT1G68350	train	0	0
AT1G68360	validation	0	0
AT1G68370	train	0	0
AT1G68380	train	0	0
AT1G68390	test	0	0
AT1G68400	test	0	0
AT1G68410	train	0	0
AT1G68420	train	0	0
AT1G68430	validation	0	0
AT1G68440	train	0	0
AT1G68450	test	0	0
AT1G68460	train	0	0
AT1G68470	train	0	0
AT1G68480	train	0	0
AT1G68490	train	0	0
AT1G68500	train	0	0
AT1G68510	train	0	0
AT1G68520	validation	0	0
AT1G68526	train	0	0
AT1G68530	validation	0	0
AT1G68540	train	0	0
AT1G68550	train	0	0
AT1G68552	test	0	0
AT1G68560	train	0	0
AT1G68570	validation	0	0
AT1G68580	train	0	0
AT1G68585	train	0	0
AT1G68590	train	0	0
AT1G68600	validation	0	0
AT1G68610	train	0	0
AT1G68620	train	0	0
AT1G68630	train	0	0
AT1G68640	train	0	0
AT1G68650	train	0	0
AT1G68660	train	0	0
AT1G68670	train	0	0
AT1G68680	train	0	0
AT1G68690	train	0	0
AT1G68700	train	0	0
AT1G68710	train	0	0
AT1G68720	train	0	0
AT1G68725	test	0	0
AT1G68730	train	0	0
AT1G68740	train	0	0
AT1G68750	test	0	0
AT1G68760	test	0	0
AT1G68765	validation	0	0
AT1G68780	test	0	0
AT1G68790	test	0	0
AT1G68795	train	0	0
AT1G68800	test	0	0
AT1G68810	train	0	0
AT1G68820	train	0	0
AT1G68825	train	0	0
AT1G68830	test	0	0
AT1G68840	train	0	0
AT1G68845	train	0	0
AT1G68850	train	0	0
AT1G68862	train	0	0
AT1G68870	train	0	0
AT1G68875	train	0	0
AT1G68880	test	0	0
AT1G68890	train	0	0
AT1G68905	train	0	0
AT1G68907	train	0	0
AT1G68910	train	0	0
AT1G68920	train	1	0
AT1G68930	train	0	0
AT1G68935	train	0	0
AT1G68940	train	0	0
AT1G68945	train	0	0
AT1G68960	train	0	0
AT1G68980	test	0	0
AT1G68990	train	0	0
AT1G69010	train	0	0
AT1G69020	train	0	0
AT1G69030	train	0	0
AT1G69040	train	0	0
AT1G69050	train	0	0
AT1G69060	train	0	0
AT1G69070	train	0	0
AT1G69080	validation	0	0
AT1G69090	train	0	0
AT1G69100	train	0	0
AT1G69120	train	0	0
AT1G69150	test	0	0
AT1G69160	validation	0	0
AT1G69170	train	0	0
AT1G69180	train	0	0
AT1G69190	train	0	0
AT1G69200	train	0	0
AT1G69210	train	0	0
AT1G69220	train	0	0
AT1G69230	train	0	0
AT1G69240	train	0	0
AT1G69250	train	0	0
AT1G69260	train	0	0
AT1G69270	validation	0	0
AT1G69280	test	0	0
AT1G69290	test	0	0
AT1G69295	train	0	0
AT1G69310	train	0	0
AT1G69320	train	0	0
AT1G69325	test	0	0
AT1G69330	train	0	0
AT1G69340	test	0	0
AT1G69350	train	0	0
AT1G69360	test	0	0
AT1G69370	train	0	0
AT1G69380	validation	0	0
AT1G69390	test	0	0
AT1G69400	train	1	1
AT1G69410	train	0	0
AT1G69420	train	0	0
AT1G69430	train	0	0
AT1G69440	train	0	0
AT1G69450	train	0	0
AT1G69460	train	0	0
AT1G69470	train	0	0
AT1G69480	train	0	0
AT1G69485	train	0	0
AT1G69490	train	0	0
AT1G69500	test	0	0
AT1G69510	train	0	0
AT1G69520	train	0	0
AT1G69523	train	0	0
AT1G69526	validation	0	0
AT1G69530	train	0	0
AT1G69540	train	0	0
AT1G69550	train	0	0
AT1G69560	train	0	0
AT1G69570	train	0	0
AT1G69580	train	0	0
AT1G69588	train	0	0
AT1G69600	train	0	0
AT1G69610	validation	0	0
AT1G69620	validation	0	0
AT1G69630	train	0	0
AT1G69640	train	0	0
AT1G69650	train	0	0
AT1G69660	train	0	0
AT1G69670	train	0	0
AT1G69680	train	0	0
AT1G69690	test	0	0
AT1G69700	train	0	0
AT1G69710	train	0	0
AT1G69720	train	0	0
AT1G69730	train	0	0
AT1G69740	train	0	0
AT1G69750	train	0	0
AT1G69760	validation	0	0
AT1G69770	test	0	0
AT1G69780	train	0	0
AT1G69790	train	0	0
AT1G69800	train	0	0
AT1G69810	train	0	0
AT1G69818	test	0	0
AT1G69820	validation	0	0
AT1G69825	train	0	0
AT1G69828	train	0	0
AT1G69830	train	0	0
AT1G69840	train	0	0
AT1G69850	train	0	0
AT1G69860	train	0	0
AT1G69870	train	0	0
AT1G69880	train	0	0
AT1G69890	train	0	0
AT1G69900	train	0	0
AT1G69910	validation	0	0
AT1G69920	train	0	0
AT1G69930	train	0	0
AT1G69935	validation	0	0
AT1G69940	train	0	0
AT1G69960	train	0	0
AT1G69970	test	0	0
AT1G69980	train	0	0
AT1G69990	test	0	0
AT1G70000	train	0	0
AT1G70020	test	0	0
AT1G70030	train	0	0
AT1G70040	train	0	0
AT1G70060	train	0	0
AT1G70070	train	0	0
AT1G70080	train	0	0
AT1G70090	train	0	0
AT1G70100	train	1	0
AT1G70110	train	0	0
